Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
27,Hungarian Grand Prix,1.0,SOFT,22.0,96382
27,Hungarian Grand Prix,2.0,MEDIUM,27.0,118287
27,Hungarian Grand Prix,3.0,ULTRASOFT,19.0,83239
