Driver,LapNumber,Stint,TireLife,TireMeters,Compound,IsFreshTire,LapTime
20,1.0,,,0,nan,True,0 days 00:02:14.863000
20,2.0,1.0,4.0,23368,ULTRASOFT,False,
20,3.0,1.0,5.0,29210,ULTRASOFT,False,0 days 00:02:28.690000
20,4.0,1.0,6.0,35052,ULTRASOFT,False,0 days 00:02:29.407000
20,5.0,1.0,7.0,40894,ULTRASOFT,False,0 days 00:02:22.027000
20,6.0,1.0,8.0,46736,ULTRASOFT,False,0 days 00:01:40.200000
20,7.0,1.0,9.0,52578,ULTRASOFT,False,0 days 00:01:39.172000
20,8.0,1.0,10.0,58420,ULTRASOFT,False,0 days 00:01:40.171000
20,9.0,1.0,11.0,64262,ULTRASOFT,False,0 days 00:01:39.694000
20,10.0,1.0,12.0,70104,ULTRASOFT,False,0 days 00:01:39.481000
20,11.0,1.0,13.0,75946,ULTRASOFT,False,0 days 00:01:39.262000
20,12.0,1.0,14.0,81788,ULTRASOFT,False,0 days 00:01:39.577000
20,13.0,1.0,15.0,87630,ULTRASOFT,False,0 days 00:01:38.714000
20,14.0,1.0,16.0,93472,ULTRASOFT,False,0 days 00:01:38.835000
20,15.0,1.0,17.0,99314,ULTRASOFT,False,0 days 00:01:38.709000
20,16.0,1.0,18.0,105156,ULTRASOFT,False,0 days 00:01:38.914000
20,17.0,1.0,19.0,110998,ULTRASOFT,False,0 days 00:01:38.611000
20,18.0,1.0,20.0,116840,ULTRASOFT,False,0 days 00:01:39.623000
20,19.0,1.0,21.0,122682,ULTRASOFT,False,0 days 00:01:38.687000
20,20.0,1.0,22.0,128524,ULTRASOFT,False,0 days 00:01:38.606000
20,21.0,1.0,23.0,134366,ULTRASOFT,False,0 days 00:01:38.787000
20,22.0,1.0,24.0,140208,ULTRASOFT,False,0 days 00:01:38.524000
20,23.0,1.0,25.0,146050,ULTRASOFT,False,0 days 00:01:38.577000
20,24.0,1.0,26.0,151892,ULTRASOFT,False,0 days 00:01:38.131000
20,25.0,1.0,27.0,157734,ULTRASOFT,False,0 days 00:01:38.301000
20,26.0,1.0,28.0,163576,ULTRASOFT,False,0 days 00:01:38.572000
20,27.0,1.0,29.0,169418,ULTRASOFT,False,0 days 00:01:37.903000
20,28.0,1.0,30.0,175260,ULTRASOFT,False,0 days 00:01:59.864000
20,29.0,2.0,1.0,5842,SOFT,True,0 days 00:01:40.363000
20,30.0,2.0,2.0,11684,SOFT,True,0 days 00:01:37.574000
20,31.0,2.0,3.0,17526,SOFT,True,0 days 00:01:37.122000
20,32.0,2.0,4.0,23368,SOFT,True,0 days 00:01:37.118000
20,33.0,2.0,5.0,29210,SOFT,True,0 days 00:01:36.920000
20,34.0,2.0,6.0,35052,SOFT,True,0 days 00:01:36.938000
20,35.0,2.0,7.0,40894,SOFT,True,0 days 00:01:37.268000
20,36.0,2.0,8.0,46736,SOFT,True,0 days 00:01:37.784000
20,37.0,2.0,9.0,52578,SOFT,True,0 days 00:01:36.885000
20,38.0,2.0,10.0,58420,SOFT,True,0 days 00:01:36.598000
20,39.0,2.0,11.0,64262,SOFT,True,0 days 00:01:36.651000
20,40.0,2.0,12.0,70104,SOFT,True,0 days 00:01:36.653000
20,41.0,2.0,13.0,75946,SOFT,True,0 days 00:01:36.543000
20,42.0,2.0,14.0,81788,SOFT,True,0 days 00:01:36.479000
20,43.0,2.0,15.0,87630,SOFT,True,0 days 00:01:36.441000
20,44.0,2.0,16.0,93472,SOFT,True,0 days 00:01:35.893000
20,45.0,2.0,17.0,99314,SOFT,True,0 days 00:01:35.703000
20,46.0,2.0,18.0,105156,SOFT,True,0 days 00:01:35.697000
20,47.0,2.0,19.0,110998,SOFT,True,0 days 00:01:35.615000
20,48.0,2.0,20.0,116840,SOFT,True,0 days 00:01:35.555000
20,49.0,2.0,21.0,122682,SOFT,True,0 days 00:01:36.800000
20,50.0,2.0,22.0,128524,SOFT,True,0 days 00:01:35.425000
20,51.0,2.0,23.0,134366,SOFT,True,0 days 00:02:04.071000
20,52.0,2.0,24.0,140208,SOFT,True,0 days 00:01:52.823000
20,53.0,2.0,25.0,146050,SOFT,True,0 days 00:01:35.636000
