DriverID,Driver,Year,GranPrix,Location,Stint,Compound,TireLife,TireMeters,NormalizedTireMeters
1,VER,2024,Italian Grand Prix,Monza,1.0,HARD,22.0,127446,0.4082766309153116
1,VER,2024,Italian Grand Prix,Monza,2.0,HARD,19.0,110067,0.35260254488140547
1,VER,2024,Italian Grand Prix,Monza,3.0,MEDIUM,12.0,69516,0.2226963441356245
