Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
10,Bahrain Grand Prix,1.0,SOFT,12.0,64944
10,Bahrain Grand Prix,2.0,SOFT,30.0,162360
10,Bahrain Grand Prix,3.0,MEDIUM,18.0,97416
