DriverID,Driver,Year,GranPrix,Location,LapNumber,Stint,TireLife,TireMeters,Compound,IsFreshTire,DriverMeters,LapTime,NormalizedTireMeters,NormalizedDriverMeters
1,VER,2022,Japanese Grand Prix,Suzuka,1.0,1.0,1.0,5807,INTERMEDIATE,True,5807,0 days 00:02:02.046000,0.01860287804815541,0.012333171921060903
1,VER,2022,Japanese Grand Prix,Suzuka,2.0,1.0,2.0,11614,INTERMEDIATE,True,11614,,0.03720575609631082,0.024666343842121807
1,VER,2022,Japanese Grand Prix,Suzuka,3.0,2.0,1.0,5807,WET,True,17421,,0.01860287804815541,0.03699951576318271
1,VER,2022,Japanese Grand Prix,Suzuka,4.0,2.0,2.0,11614,WET,True,23228,,0.03720575609631082,0.04933268768424361
1,VER,2022,Japanese Grand Prix,Suzuka,5.0,2.0,3.0,17421,WET,True,29035,,0.055808634144466227,0.06166585960530452
1,VER,2022,Japanese Grand Prix,Suzuka,6.0,2.0,4.0,23228,WET,True,34842,0 days 00:01:50.761000,0.07441151219262164,0.07399903152636542
1,VER,2022,Japanese Grand Prix,Suzuka,7.0,2.0,5.0,29035,WET,True,40649,0 days 00:01:52.865000,0.09301439024077705,0.08633220344742633
1,VER,2022,Japanese Grand Prix,Suzuka,8.0,3.0,1.0,5807,INTERMEDIATE,True,46456,0 days 00:02:10.625000,0.01860287804815541,0.09866537536848723
1,VER,2022,Japanese Grand Prix,Suzuka,9.0,3.0,2.0,11614,INTERMEDIATE,True,52263,0 days 00:01:45.148000,0.03720575609631082,0.11099854728954812
1,VER,2022,Japanese Grand Prix,Suzuka,10.0,3.0,3.0,17421,INTERMEDIATE,True,58070,0 days 00:01:44.911000,0.055808634144466227,0.12333171921060904
1,VER,2022,Japanese Grand Prix,Suzuka,11.0,3.0,4.0,23228,INTERMEDIATE,True,63877,0 days 00:01:45.011000,0.07441151219262164,0.13566489113166993
1,VER,2022,Japanese Grand Prix,Suzuka,12.0,3.0,5.0,29035,INTERMEDIATE,True,69684,0 days 00:01:45.403000,0.09301439024077705,0.14799806305273083
1,VER,2022,Japanese Grand Prix,Suzuka,13.0,3.0,6.0,34842,INTERMEDIATE,True,75491,0 days 00:01:45.802000,0.11161726828893245,0.16033123497379173
1,VER,2022,Japanese Grand Prix,Suzuka,14.0,3.0,7.0,40649,INTERMEDIATE,True,81298,0 days 00:01:46.813000,0.13022014633708787,0.17266440689485266
1,VER,2022,Japanese Grand Prix,Suzuka,15.0,3.0,8.0,46456,INTERMEDIATE,True,87105,0 days 00:01:47.348000,0.14882302438524328,0.18499757881591355
1,VER,2022,Japanese Grand Prix,Suzuka,16.0,3.0,9.0,52263,INTERMEDIATE,True,92912,0 days 00:01:47.516000,0.1674259024333987,0.19733075073697445
1,VER,2022,Japanese Grand Prix,Suzuka,17.0,3.0,10.0,58070,INTERMEDIATE,True,98719,0 days 00:01:47.416000,0.1860287804815541,0.20966392265803535
1,VER,2022,Japanese Grand Prix,Suzuka,18.0,3.0,11.0,63877,INTERMEDIATE,True,104526,0 days 00:01:47.598000,0.2046316585297095,0.22199709457909625
1,VER,2022,Japanese Grand Prix,Suzuka,19.0,3.0,12.0,69684,INTERMEDIATE,True,110333,0 days 00:01:47.654000,0.2232345365778649,0.23433026650015717
1,VER,2022,Japanese Grand Prix,Suzuka,20.0,3.0,13.0,75491,INTERMEDIATE,True,116140,0 days 00:01:47.742000,0.24183741462602032,0.24666343842121807
1,VER,2022,Japanese Grand Prix,Suzuka,21.0,3.0,14.0,81298,INTERMEDIATE,True,121947,0 days 00:01:47.563000,0.26044029267417573,0.258996610342279
1,VER,2022,Japanese Grand Prix,Suzuka,22.0,3.0,15.0,87105,INTERMEDIATE,True,127754,0 days 00:01:47.350000,0.27904317072233115,0.27132978226333987
1,VER,2022,Japanese Grand Prix,Suzuka,23.0,3.0,16.0,92912,INTERMEDIATE,True,133561,0 days 00:01:47.651000,0.29764604877048656,0.2836629541844008
1,VER,2022,Japanese Grand Prix,Suzuka,24.0,3.0,17.0,98719,INTERMEDIATE,True,139368,0 days 00:01:47.582000,0.316248926818642,0.29599612610546167
1,VER,2022,Japanese Grand Prix,Suzuka,25.0,3.0,18.0,104526,INTERMEDIATE,True,145175,0 days 00:01:47.794000,0.3348518048667974,0.3083292980265226
1,VER,2022,Japanese Grand Prix,Suzuka,26.0,3.0,19.0,110333,INTERMEDIATE,True,150982,0 days 00:01:47.991000,0.3534546829149528,0.32066246994758346
1,VER,2022,Japanese Grand Prix,Suzuka,27.0,3.0,20.0,116140,INTERMEDIATE,True,156789,0 days 00:01:48.249000,0.3720575609631082,0.3329956418686444
1,VER,2022,Japanese Grand Prix,Suzuka,28.0,3.0,21.0,121947,INTERMEDIATE,True,162596,0 days 00:01:48.944000,0.39066043901126357,0.3453288137897053
1,VER,2022,Japanese Grand Prix,Suzuka,29.0,3.0,22.0,127754,INTERMEDIATE,True,168403,,0.409263317059419,0.3576619857107662
