DriverID,Driver,Year,GranPrix,Location,Stint,Compound,TireLife,#TireMeters,NormalizedTireMeters
2,SAR,2023,Las Vegas Grand Prix,Las Vegas,1.0,MEDIUM,15.0,93015,0.297976011994003
2,SAR,2023,Las Vegas Grand Prix,Las Vegas,2.0,HARD,35.0,217035,0.6952773613193404
