DriverID,Driver,Year,GranPrix,Location,Stint,Compound,TireLife,#TireMeters,NormalizedTireMeters
44,HAM,2023,Hungarian Grand Prix,Budapest,1.0,MEDIUM,19.0,83239,0.26665833749791773
44,HAM,2023,Hungarian Grand Prix,Budapest,2.0,HARD,33.0,144573,0.4631434282858571
44,HAM,2023,Hungarian Grand Prix,Budapest,3.0,MEDIUM,24.0,105144,0.33683158420789605
