Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
16,British Grand Prix,1.0,SOFT,16.0,94256
16,British Grand Prix,2.0,MEDIUM,11.0,64801
16,British Grand Prix,3.0,HARD,31.0,182621
