Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
28,Spanish Grand Prix,1.0,SOFT,3.0,13971
28,Spanish Grand Prix,2.0,MEDIUM,29.0,135053
28,Spanish Grand Prix,3.0,MEDIUM,31.0,144367
