DriverID,Driver,Year,GranPrix,Location,Stint,Compound,TireLife,TireMeters,NormalizedTireMeters
1,VER,2023,Dutch Grand Prix,Zandvoort,1.0,SOFT,2.0,8518,0.02728763823216597
1,VER,2023,Dutch Grand Prix,Zandvoort,2.0,INTERMEDIATE,9.0,38331,0.12279437204474686
1,VER,2023,Dutch Grand Prix,Zandvoort,3.0,SOFT,38.0,161842,0.5184651264111534
1,VER,2023,Dutch Grand Prix,Zandvoort,4.0,SOFT,13.0,55367,0.1773696485090788
1,VER,2023,Dutch Grand Prix,Zandvoort,5.0,INTERMEDIATE,14.0,59626,0.19101346762516178
1,VER,2023,Dutch Grand Prix,Zandvoort,6.0,WET,1.0,4259,0.013643819116082985
1,VER,2023,Dutch Grand Prix,Zandvoort,7.0,INTERMEDIATE,12.0,51108,0.16372582939299582
