DriverID,Driver,Year,GranPrix,Location,Stint,Compound,TireLife,#TireMeters,NormalizedTireMeters
81,PIA,2024,Singapore Grand Prix,Marina Bay,1.0,MEDIUM,38.0,0,0.0
81,PIA,2024,Singapore Grand Prix,Marina Bay,2.0,HARD,24.0,0,0.0
