Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
20,Bahrain Grand Prix,1.0,SUPERSOFT,15.0,81180
20,Bahrain Grand Prix,2.0,SUPERSOFT,17.0,92004
20,Bahrain Grand Prix,3.0,SOFT,30.0,162360
