DriverID,Driver,Year,GranPrix,Location,Stint,Compound,TireLife,#TireMeters,NormalizedTireMeters
18,STR,2024,Emilia Romagna Grand Prix,Imola,1.0,MEDIUM,38.0,186542,0.5975922295262626
18,STR,2024,Emilia Romagna Grand Prix,Imola,2.0,HARD,27.0,132543,0.42460500518971284
