Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
8,Chinese Grand Prix,1.0,SOFT,11.0,59961
8,Chinese Grand Prix,2.0,HARD,27.0,147177
8,Chinese Grand Prix,3.0,MEDIUM,20.0,109020
