DriverID,Driver,Year,GranPrix,Location,Stint,Compound,TireLife,#TireMeters,NormalizedTireMeters
63,RUS,2024,Canadian Grand Prix,Montréal,1.0,INTERMEDIATE,25.0,109025,0.3492644703289381
63,RUS,2024,Canadian Grand Prix,Montréal,2.0,INTERMEDIATE,20.0,87220,0.2794115762631505
63,RUS,2024,Canadian Grand Prix,Montréal,3.0,HARD,9.0,39249,0.12573520931841772
63,RUS,2024,Canadian Grand Prix,Montréal,4.0,MEDIUM,16.0,69776,0.22352926101052037
