DriverID,#Driver,Team,Year,GranPrix,#Location,LapNumber,position,PitInTime,PitOutTime,Stint,TireLife,#TireMeters,Compound,IsFreshTire,#DriverMeters,LapTime,Best,air_temp_avg,humidity_avg,trackTemp_AVG,pressure_avg,wind_speed_avg,wind_direction_avg,NormalizedTireMeters,NormalizedDriverMeters
77,BOT,Alfa Romeo,2023,Miami Grand Prix,Miami,1.0,8.0,1,1,1.0,1.0,5412,2,1,5412,101.314,0,13.3,31.0,16.85,509.25,1.75,69.5,0.017337485103602047,0.01745524915336236
77,BOT,Alfa Romeo,2023,Miami Grand Prix,Miami,2.0,9.0,1,1,1.0,2.0,10824,2,1,10824,95.623,1,26.6,61.0,33.7,1018.5,3.7,124.0,0.034674970207204094,0.03491049830672472
77,BOT,Alfa Romeo,2023,Miami Grand Prix,Miami,3.0,9.0,1,1,1.0,3.0,16236,2,1,16236,93.933,1,13.35,30.0,16.95,509.2,2.5,68.0,0.05201245531080614,0.052365747460087084
77,BOT,Alfa Romeo,2023,Miami Grand Prix,Miami,4.0,9.0,1,1,1.0,4.0,21648,2,1,21648,94.493,0,26.9,59.0,33.9,1018.5,4.8,158.0,0.06934994041440819,0.06982099661344944
77,BOT,Alfa Romeo,2023,Miami Grand Prix,Miami,5.0,10.0,1,1,1.0,5.0,27060,2,1,27060,94.177,0,13.45,30.0,17.6,509.25,2.75,64.0,0.08668742551801023,0.08727624576681181
77,BOT,Alfa Romeo,2023,Miami Grand Prix,Miami,6.0,10.0,1,1,1.0,6.0,32472,2,1,32472,93.821,1,27.0,59.0,35.2,1018.5,3.7,122.0,0.10402491062161227,0.10473149492017417
77,BOT,Alfa Romeo,2023,Miami Grand Prix,Miami,7.0,10.0,1,1,1.0,7.0,37884,2,1,37884,93.67,1,13.65,29.5,17.8,509.25,1.1,64.0,0.12136239572521432,0.12218674407353652
77,BOT,Alfa Romeo,2023,Miami Grand Prix,Miami,8.0,10.0,1,1,1.0,8.0,43296,2,1,43296,93.856,0,13.75,28.5,18.7,509.25,1.85,64.5,0.13869988082881637,0.13964199322689888
77,BOT,Alfa Romeo,2023,Miami Grand Prix,Miami,9.0,10.0,1,1,1.0,9.0,48708,2,1,48708,93.727,0,27.5,57.0,37.6,1018.4,3.0,132.0,0.1560373659324184,0.15709724238026124
77,BOT,Alfa Romeo,2023,Miami Grand Prix,Miami,10.0,10.0,1,1,1.0,10.0,54120,2,1,54120,93.762,0,13.8,28.5,18.95,509.2,2.2,77.5,0.17337485103602046,0.17455249153362362
77,BOT,Alfa Romeo,2023,Miami Grand Prix,Miami,11.0,10.0,1,1,1.0,11.0,59532,2,1,59532,93.377,1,27.6,58.0,36.5,1018.4,3.7,137.0,0.1907123361396225,0.19200774068698598
77,BOT,Alfa Romeo,2023,Miami Grand Prix,Miami,12.0,10.0,1,1,1.0,12.0,64944,2,1,64944,93.151,1,13.75,29.5,17.75,509.2,2.25,68.5,0.20804982124322455,0.20946298984034833
77,BOT,Alfa Romeo,2023,Miami Grand Prix,Miami,13.0,10.0,1,1,1.0,13.0,70356,2,1,70356,93.352,0,27.3,60.0,35.0,1018.4,4.6,130.0,0.22538730634682658,0.2269182389937107
77,BOT,Alfa Romeo,2023,Miami Grand Prix,Miami,14.0,9.0,1,1,1.0,14.0,75768,2,1,75768,93.894,0,13.6,30.0,17.25,509.25,1.75,66.0,0.24272479145042863,0.24437348814707305
77,BOT,Alfa Romeo,2023,Miami Grand Prix,Miami,15.0,15.0,1,1,1.0,15.0,81180,2,1,81180,99.631,0,13.6,30.0,17.2,509.2,2.55,69.5,0.2600622765540307,0.26182873730043543
77,BOT,Alfa Romeo,2023,Miami Grand Prix,Miami,16.0,16.0,1,1,2.0,1.0,5412,3,1,86592,108.475,0,27.1,61.0,33.7,1018.2,5.4,144.0,0.017337485103602047,0.27928398645379776
77,BOT,Alfa Romeo,2023,Miami Grand Prix,Miami,17.0,16.0,1,1,2.0,2.0,10824,3,1,92004,92.543,1,13.6,30.5,17.15,509.1,2.2,60.0,0.034674970207204094,0.29673923560716015
77,BOT,Alfa Romeo,2023,Miami Grand Prix,Miami,18.0,16.0,1,1,2.0,3.0,16236,3,1,97416,93.893,0,27.2,60.0,34.8,1018.4,3.0,137.0,0.05201245531080614,0.3141944847605225
77,BOT,Alfa Romeo,2023,Miami Grand Prix,Miami,19.0,16.0,1,1,2.0,4.0,21648,3,1,102828,93.326,0,13.55,30.5,17.4,509.2,1.95,75.5,0.06934994041440819,0.33164973391388486
77,BOT,Alfa Romeo,2023,Miami Grand Prix,Miami,20.0,16.0,1,1,2.0,5.0,27060,3,1,108240,92.981,0,13.55,30.0,17.15,509.1,1.5,56.5,0.08668742551801023,0.34910498306724724
77,BOT,Alfa Romeo,2023,Miami Grand Prix,Miami,21.0,16.0,1,1,2.0,6.0,32472,3,1,113652,93.112,0,27.0,60.0,34.5,1018.2,4.4,125.0,0.10402491062161227,0.36656023222060957
77,BOT,Alfa Romeo,2023,Miami Grand Prix,Miami,22.0,16.0,1,1,2.0,7.0,37884,3,1,119064,92.876,0,13.6,30.0,18.0,509.2,2.05,68.0,0.12136239572521432,0.38401548137397196
77,BOT,Alfa Romeo,2023,Miami Grand Prix,Miami,23.0,15.0,1,1,2.0,8.0,43296,3,1,124476,93.085,0,27.2,60.0,36.5,1018.2,4.3,117.0,0.13869988082881637,0.4014707305273343
