DriverID,Driver,Year,GranPrix,Location,Stint,Compound,TireLife,#TireMeters,NormalizedTireMeters
16,LEC,2023,Las Vegas Grand Prix,Las Vegas,1.0,MEDIUM,21.0,130221,0.4171664167916042
16,LEC,2023,Las Vegas Grand Prix,Las Vegas,2.0,HARD,29.0,179829,0.5760869565217391
