DriverID,Driver,Year,GranPrix,Location,Stint,Compound,TireLife,TireMeters,NormalizedTireMeters
1,VER,2022,Italian Grand Prix,Monza,1.0,SOFT,25.0,144825,0.4639507169492177
1,VER,2022,Italian Grand Prix,Monza,2.0,MEDIUM,23.0,133239,0.42683465959328026
1,VER,2022,Italian Grand Prix,Monza,3.0,SOFT,5.0,28965,0.09279014338984354
