DriverID,Driver,Year,GranPrix,Location,LapNumber,Stint,TireLife,TireMeters,Compound,IsFreshTire,DriverMeters,LapTime,NormalizedTireMeters,NormalizedDriverMeters
1,VER,2024,Canadian Grand Prix,Montréal,1.0,1.0,1.0,4361,INTERMEDIATE,True,4361,0 days 00:01:44.993000,0.013970578813157523,0.009262091053512417
1,VER,2024,Canadian Grand Prix,Montréal,2.0,1.0,2.0,8722,INTERMEDIATE,True,8722,0 days 00:01:37.672000,0.027941157626315046,0.018524182107024834
1,VER,2024,Canadian Grand Prix,Montréal,3.0,1.0,3.0,13083,INTERMEDIATE,True,13083,0 days 00:01:36.443000,0.041911736439472574,0.027786273160537247
1,VER,2024,Canadian Grand Prix,Montréal,4.0,1.0,4.0,17444,INTERMEDIATE,True,17444,0 days 00:01:35.105000,0.05588231525263009,0.03704836421404967
1,VER,2024,Canadian Grand Prix,Montréal,5.0,1.0,5.0,21805,INTERMEDIATE,True,21805,0 days 00:01:33.859000,0.06985289406578762,0.04631045526756208
1,VER,2024,Canadian Grand Prix,Montréal,6.0,1.0,6.0,26166,INTERMEDIATE,True,26166,0 days 00:01:32.634000,0.08382347287894515,0.055572546321074494
1,VER,2024,Canadian Grand Prix,Montréal,7.0,1.0,7.0,30527,INTERMEDIATE,True,30527,0 days 00:01:31.258000,0.09779405169210266,0.06483463737458692
1,VER,2024,Canadian Grand Prix,Montréal,8.0,1.0,8.0,34888,INTERMEDIATE,True,34888,0 days 00:01:30.766000,0.11176463050526018,0.07409672842809933
1,VER,2024,Canadian Grand Prix,Montréal,9.0,1.0,9.0,39249,INTERMEDIATE,True,39249,0 days 00:01:30.159000,0.12573520931841772,0.08335881948161174
1,VER,2024,Canadian Grand Prix,Montréal,10.0,1.0,10.0,43610,INTERMEDIATE,True,43610,0 days 00:01:29.295000,0.13970578813157525,0.09262091053512415
1,VER,2024,Canadian Grand Prix,Montréal,11.0,1.0,11.0,47971,INTERMEDIATE,True,47971,0 days 00:01:29.700000,0.15367636694473277,0.10188300158863657
1,VER,2024,Canadian Grand Prix,Montréal,12.0,1.0,12.0,52332,INTERMEDIATE,True,52332,0 days 00:01:28.991000,0.1676469457578903,0.11114509264214899
1,VER,2024,Canadian Grand Prix,Montréal,13.0,1.0,13.0,56693,INTERMEDIATE,True,56693,0 days 00:01:28.532000,0.18161752457104782,0.1204071836956614
1,VER,2024,Canadian Grand Prix,Montréal,14.0,1.0,14.0,61054,INTERMEDIATE,True,61054,0 days 00:01:28.527000,0.19558810338420532,0.12966927474917384
1,VER,2024,Canadian Grand Prix,Montréal,15.0,1.0,15.0,65415,INTERMEDIATE,True,65415,0 days 00:01:28.637000,0.20955868219736284,0.13893136580268625
1,VER,2024,Canadian Grand Prix,Montréal,16.0,1.0,16.0,69776,INTERMEDIATE,True,69776,0 days 00:01:28.138000,0.22352926101052037,0.14819345685619867
1,VER,2024,Canadian Grand Prix,Montréal,17.0,1.0,17.0,74137,INTERMEDIATE,True,74137,0 days 00:01:29.256000,0.2374998398236779,0.15745554790971109
1,VER,2024,Canadian Grand Prix,Montréal,18.0,1.0,18.0,78498,INTERMEDIATE,True,78498,0 days 00:01:26.436000,0.25147041863683545,0.16671763896322347
1,VER,2024,Canadian Grand Prix,Montréal,19.0,1.0,19.0,82859,INTERMEDIATE,True,82859,0 days 00:01:26.001000,0.26544099744999294,0.1759797300167359
1,VER,2024,Canadian Grand Prix,Montréal,20.0,1.0,20.0,87220,INTERMEDIATE,True,87220,0 days 00:01:26.265000,0.2794115762631505,0.1852418210702483
1,VER,2024,Canadian Grand Prix,Montréal,21.0,1.0,21.0,91581,INTERMEDIATE,True,91581,0 days 00:01:26.578000,0.293382155076308,0.19450391212376072
1,VER,2024,Canadian Grand Prix,Montréal,22.0,1.0,22.0,95942,INTERMEDIATE,True,95942,0 days 00:01:26.590000,0.30735273388946555,0.20376600317727314
1,VER,2024,Canadian Grand Prix,Montréal,23.0,1.0,23.0,100303,INTERMEDIATE,True,100303,0 days 00:01:26.591000,0.32132331270262304,0.21302809423078556
1,VER,2024,Canadian Grand Prix,Montréal,24.0,1.0,24.0,104664,INTERMEDIATE,True,104664,0 days 00:01:27.034000,0.3352938915157806,0.22229018528429798
1,VER,2024,Canadian Grand Prix,Montréal,25.0,1.0,25.0,109025,INTERMEDIATE,True,109025,0 days 00:01:53.896000,0.3492644703289381,0.2315522763378104
1,VER,2024,Canadian Grand Prix,Montréal,26.0,2.0,1.0,4361,INTERMEDIATE,True,113386,0 days 00:01:49.849000,0.013970578813157523,0.2408143673913228
1,VER,2024,Canadian Grand Prix,Montréal,27.0,2.0,2.0,8722,INTERMEDIATE,True,117747,0 days 00:02:10.108000,0.027941157626315046,0.2500764584448352
1,VER,2024,Canadian Grand Prix,Montréal,28.0,2.0,3.0,13083,INTERMEDIATE,True,122108,0 days 00:02:08.316000,0.041911736439472574,0.25933854949834767
1,VER,2024,Canadian Grand Prix,Montréal,29.0,2.0,4.0,17444,INTERMEDIATE,True,126469,0 days 00:02:13.946000,0.05588231525263009,0.26860064055186006
1,VER,2024,Canadian Grand Prix,Montréal,30.0,2.0,5.0,21805,INTERMEDIATE,True,130830,0 days 00:01:26.187000,0.06985289406578762,0.2778627316053725
1,VER,2024,Canadian Grand Prix,Montréal,31.0,2.0,6.0,26166,INTERMEDIATE,True,135191,0 days 00:01:29.219000,0.08382347287894515,0.2871248226588849
1,VER,2024,Canadian Grand Prix,Montréal,32.0,2.0,7.0,30527,INTERMEDIATE,True,139552,0 days 00:01:30.715000,0.09779405169210266,0.29638691371239734
1,VER,2024,Canadian Grand Prix,Montréal,33.0,2.0,8.0,34888,INTERMEDIATE,True,143913,0 days 00:01:29.528000,0.11176463050526018,0.3056490047659097
1,VER,2024,Canadian Grand Prix,Montréal,34.0,2.0,9.0,39249,INTERMEDIATE,True,148274,0 days 00:01:27.754000,0.12573520931841772,0.31491109581942217
1,VER,2024,Canadian Grand Prix,Montréal,35.0,2.0,10.0,43610,INTERMEDIATE,True,152635,0 days 00:01:26.792000,0.13970578813157525,0.32417318687293456
1,VER,2024,Canadian Grand Prix,Montréal,36.0,2.0,11.0,47971,INTERMEDIATE,True,156996,0 days 00:01:26.269000,0.15367636694473277,0.33343527792644695
1,VER,2024,Canadian Grand Prix,Montréal,37.0,2.0,12.0,52332,INTERMEDIATE,True,161357,0 days 00:01:25.748000,0.1676469457578903,0.3426973689799594
1,VER,2024,Canadian Grand Prix,Montréal,38.0,2.0,13.0,56693,INTERMEDIATE,True,165718,0 days 00:01:25.386000,0.18161752457104782,0.3519594600334718
1,VER,2024,Canadian Grand Prix,Montréal,39.0,2.0,14.0,61054,INTERMEDIATE,True,170079,0 days 00:01:24.859000,0.19558810338420532,0.3612215510869842
1,VER,2024,Canadian Grand Prix,Montréal,40.0,2.0,15.0,65415,INTERMEDIATE,True,174440,0 days 00:01:24.711000,0.20955868219736284,0.3704836421404966
1,VER,2024,Canadian Grand Prix,Montréal,41.0,2.0,16.0,69776,INTERMEDIATE,True,178801,0 days 00:01:24.159000,0.22352926101052037,0.37974573319400906
1,VER,2024,Canadian Grand Prix,Montréal,42.0,2.0,17.0,74137,INTERMEDIATE,True,183162,0 days 00:01:24.079000,0.2374998398236779,0.38900782424752145
1,VER,2024,Canadian Grand Prix,Montréal,43.0,2.0,18.0,78498,INTERMEDIATE,True,187523,0 days 00:01:24.292000,0.25147041863683545,0.3982699153010339
1,VER,2024,Canadian Grand Prix,Montréal,44.0,2.0,19.0,82859,INTERMEDIATE,True,191884,0 days 00:01:24.381000,0.26544099744999294,0.4075320063545463
1,VER,2024,Canadian Grand Prix,Montréal,45.0,2.0,20.0,87220,INTERMEDIATE,True,196245,0 days 00:01:40.612000,0.2794115762631505,0.41679409740805873
1,VER,2024,Canadian Grand Prix,Montréal,46.0,3.0,1.0,4361,MEDIUM,True,200606,0 days 00:01:30.823000,0.013970578813157523,0.4260561884615711
1,VER,2024,Canadian Grand Prix,Montréal,47.0,3.0,2.0,8722,MEDIUM,True,204967,0 days 00:01:22.905000,0.027941157626315046,0.43531827951508356
1,VER,2024,Canadian Grand Prix,Montréal,48.0,3.0,3.0,13083,MEDIUM,True,209328,0 days 00:01:20.470000,0.041911736439472574,0.44458037056859595
1,VER,2024,Canadian Grand Prix,Montréal,49.0,3.0,4.0,17444,MEDIUM,True,213689,0 days 00:01:19.401000,0.05588231525263009,0.4538424616221084
1,VER,2024,Canadian Grand Prix,Montréal,50.0,3.0,5.0,21805,MEDIUM,True,218050,0 days 00:01:18.596000,0.06985289406578762,0.4631045526756208
1,VER,2024,Canadian Grand Prix,Montréal,51.0,3.0,6.0,26166,MEDIUM,True,222411,0 days 00:01:18.109000,0.08382347287894515,0.47236664372913323
