Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
11,Spanish Grand Prix,1.0,SOFT,25.0,116425
11,Spanish Grand Prix,2.0,MEDIUM,14.0,65198
11,Spanish Grand Prix,3.0,SOFT,30.0,139710
