DriverID,Driver,Year,GranPrix,Location,Stint,Compound,TireLife,#TireMeters,NormalizedTireMeters
63,RUS,2024,Monaco Grand Prix,Monaco,1.0,HARD,1.0,0,0.0
63,RUS,2024,Monaco Grand Prix,Monaco,2.0,MEDIUM,77.0,0,0.0
