DriverID,Driver,Team,Year,GranPrix,Location,LapNumber,position,PitInTime,PitOutTime,Stint,TireLife,TireMeters,Compound,IsFreshTire,DriverMeters,LapTime,Best,air_temp,humidity,trackTemp,pressure,wind_speed,wind_direction,NormalizedTireMeters,NormalizedDriverMeters,NormalizedAirTemp,NormalizedHumidity,NormalizedTrackTemp,NormalizedPressure,NormalizedWindSpeed,NormalizedWindDirection
99,GIO,Alfa Romeo Racing,2019,Azerbaijan Grand Prix,Baku,1.0,15.0,1,1,1.0,4.0,24012,1,0,6003,122.515,0,10.0,24.1,21.1,506.95,0.2,24.5,0.08162682548747655,0.019368014867201817,0.28328611898017,0.2689732142857143,0.3688811188811189,0.4958916169421892,0.02531645569620253,0.06805555555555555
99,GIO,Alfa Romeo Racing,2019,Azerbaijan Grand Prix,Baku,2.0,15.0,1,1,1.0,5.0,30015,1,0,12006,111.636,1,10.15,24.25,21.2,506.9,0.7,166.0,0.10203353185934567,0.03873602973440363,0.28753541076487255,0.27064732142857145,0.3706293706293706,0.4958427076200724,0.08860759493670885,0.46111111111111114
99,GIO,Alfa Romeo Racing,2019,Azerbaijan Grand Prix,Baku,3.0,15.0,1,1,1.0,6.0,36018,1,0,18009,110.645,1,10.2,24.15,21.15,506.95,1.1,14.5,0.12244023823121482,0.058104044601605453,0.28895184135977336,0.26953125,0.36975524475524474,0.4958916169421892,0.13924050632911392,0.04027777777777778
99,GIO,Alfa Romeo Racing,2019,Azerbaijan Grand Prix,Baku,4.0,15.0,1,1,1.0,7.0,42021,1,0,24012,110.609,1,10.0,24.75,20.8,506.9,0.25,15.5,0.14284694460308395,0.07747205946880727,0.28328611898017,0.2762276785714286,0.36363636363636365,0.4958427076200724,0.03164556962025316,0.043055555555555555
99,GIO,Alfa Romeo Racing,2019,Azerbaijan Grand Prix,Baku,5.0,14.0,1,1,1.0,8.0,48024,1,0,30015,113.976,0,10.05,25.2,20.85,506.9,0.4,130.0,0.1632536509749531,0.09684007433600908,0.28470254957507085,0.28125,0.36451048951048953,0.4958427076200724,0.05063291139240506,0.3611111111111111
99,GIO,Alfa Romeo Racing,2019,Azerbaijan Grand Prix,Baku,6.0,16.0,1,1,1.0,9.0,54027,1,0,36018,116.488,0,10.05,25.55,20.65,506.95,0.7,52.0,0.18366035734682223,0.11620808920321091,0.28470254957507085,0.28515625,0.361013986013986,0.4958916169421892,0.08860759493670885,0.14444444444444443
99,GIO,Alfa Romeo Racing,2019,Azerbaijan Grand Prix,Baku,7.0,18.0,1,1,1.0,10.0,60030,1,0,42021,120.316,0,10.05,25.65,20.75,507.0,0.4,122.0,0.20406706371869135,0.1355761040704127,0.28470254957507085,0.28627232142857145,0.36276223776223776,0.495940526264306,0.05063291139240506,0.3388888888888889
99,GIO,Alfa Romeo Racing,2019,Azerbaijan Grand Prix,Baku,8.0,20.0,1,1,2.0,1.0,6003,2,1,48024,127.018,0,10.1,25.85,20.65,507.0,0.45,109.5,0.020406706371869136,0.15494411893761453,0.28611898016997167,0.2885044642857143,0.361013986013986,0.495940526264306,0.056962025316455694,0.30416666666666664
99,GIO,Alfa Romeo Racing,2019,Azerbaijan Grand Prix,Baku,9.0,20.0,1,1,2.0,2.0,12006,2,1,54027,108.211,1,10.0,26.65,20.65,506.95,0.7,115.5,0.04081341274373827,0.17431213380481636,0.28328611898017,0.2974330357142857,0.361013986013986,0.4958916169421892,0.08860759493670885,0.32083333333333336
99,GIO,Alfa Romeo Racing,2019,Azerbaijan Grand Prix,Baku,10.0,20.0,1,1,2.0,3.0,18009,2,1,60030,108.542,0,9.95,26.35,20.55,506.95,0.4,103.0,0.06122011911560741,0.19368014867201816,0.2818696883852691,0.29408482142857145,0.35926573426573427,0.4958916169421892,0.05063291139240506,0.2861111111111111
99,GIO,Alfa Romeo Racing,2019,Azerbaijan Grand Prix,Baku,11.0,20.0,1,1,2.0,4.0,24012,2,1,66033,111.736,0,19.8,52.1,41.0,1013.8,1.7,108.0,0.08162682548747655,0.21304816353922,0.5609065155807366,0.5814732142857143,0.7167832167832168,0.9916854152401448,0.2151898734177215,0.3
99,GIO,Alfa Romeo Racing,2019,Azerbaijan Grand Prix,Baku,12.0,20.0,1,1,2.0,5.0,30015,2,1,72036,109.912,0,9.9,26.55,20.5,506.9,0.7,9.5,0.10203353185934567,0.23241617840642181,0.2804532577903683,0.2963169642857143,0.3583916083916084,0.4958427076200724,0.08860759493670885,0.02638888888888889
99,GIO,Alfa Romeo Racing,2019,Azerbaijan Grand Prix,Baku,13.0,19.0,1,1,2.0,6.0,36018,2,1,78039,110.471,0,9.75,27.5,20.15,506.95,0.55,99.5,0.12244023823121482,0.2517841932736236,0.27620396600566577,0.30691964285714285,0.35227272727272724,0.4958916169421892,0.06962025316455696,0.2763888888888889
99,GIO,Alfa Romeo Racing,2019,Azerbaijan Grand Prix,Baku,14.0,19.0,1,1,2.0,7.0,42021,2,1,84042,108.98,0,9.7,26.85,20.1,506.9,0.4,0.5,0.14284694460308395,0.2711522081408254,0.2747875354107649,0.2996651785714286,0.3513986013986014,0.4958427076200724,0.05063291139240506,0.001388888888888889
99,GIO,Alfa Romeo Racing,2019,Azerbaijan Grand Prix,Baku,15.0,18.0,1,1,2.0,8.0,48024,2,1,90045,108.856,0,9.6,26.95,20.05,506.9,0.6,7.0,0.1632536509749531,0.29052022300802727,0.2719546742209632,0.30078125,0.3505244755244755,0.4958427076200724,0.07594936708860758,0.019444444444444445
99,GIO,Alfa Romeo Racing,2019,Azerbaijan Grand Prix,Baku,16.0,18.0,1,1,2.0,9.0,54027,2,1,96048,108.657,0,19.0,54.4,39.9,1013.7,1.6,0.0,0.18366035734682223,0.30988823787522907,0.538243626062323,0.6071428571428572,0.6975524475524475,0.9915875965959112,0.20253164556962025,0.0
99,GIO,Alfa Romeo Racing,2019,Azerbaijan Grand Prix,Baku,17.0,17.0,1,1,2.0,10.0,60030,2,1,102051,111.071,0,9.35,27.65,19.95,506.9,0.55,104.5,0.20406706371869135,0.32925625274243087,0.26487252124645894,0.30859375,0.34877622377622375,0.4958427076200724,0.06962025316455696,0.2902777777777778
99,GIO,Alfa Romeo Racing,2019,Azerbaijan Grand Prix,Baku,18.0,17.0,1,1,2.0,11.0,66033,2,1,108054,108.199,1,9.4,27.85,19.75,506.9,0.7,1.0,0.2244737700905605,0.3486242676096327,0.2662889518413598,0.3108258928571429,0.34527972027972026,0.4958427076200724,0.08860759493670885,0.002777777777777778
