Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
14,German Grand Prix,1.0,SOFT,30.0,137220
14,German Grand Prix,2.0,MEDIUM,12.0,54888
14,German Grand Prix,4.0,SOFT,21.0,96054
