DriverID,Driver,Year,GranPrix,Location,Stint,Compound,TireLife,#TireMeters,NormalizedTireMeters
43,COL,2024,Mexico City Grand Prix,Mexico City,1.0,HARD,47.0,202288,0.6480349568805341
43,COL,2024,Mexico City Grand Prix,Mexico City,2.0,MEDIUM,23.0,98992,0.31712348953728264
