DriverID,Driver,Year,GranPrix,Location,Stint,Compound,TireLife,#TireMeters,NormalizedTireMeters
63,RUS,2023,Japanese Grand Prix,Suzuka,1.0,MEDIUM,24.0,139368,0.4464690731557298
63,RUS,2023,Japanese Grand Prix,Suzuka,2.0,HARD,29.0,168403,0.5394834633965069
