Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
33,British Grand Prix,1.0,MEDIUM,18.0,106038
33,British Grand Prix,2.0,MEDIUM,7.0,41237
33,British Grand Prix,3.0,HARD,32.0,188512
