DriverID,Driver,Year,GranPrix,Location,Stint,Compound,TireLife,#TireMeters,NormalizedTireMeters
43,COL,2024,Azerbaijan Grand Prix,Baku,1.0,MEDIUM,10.0,60030,0.19230769230769232
43,COL,2024,Azerbaijan Grand Prix,Baku,2.0,HARD,41.0,246123,0.7884615384615384
