Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
28,Azerbaijan Grand Prix,2.0,ULTRASOFT,21.0,126063
28,Azerbaijan Grand Prix,3.0,SUPERSOFT,17.0,102051
28,Azerbaijan Grand Prix,4.0,ULTRASOFT,12.0,72036
