Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
20,German Grand Prix,1.0,WET,8.0,36592
20,German Grand Prix,2.0,INTERMEDIATE,13.0,59462
20,German Grand Prix,3.0,SOFT,8.0,36592
20,German Grand Prix,4.0,INTERMEDIATE,13.0,59462
20,German Grand Prix,6.0,SOFT,15.0,68610
20,German Grand Prix,7.0,SOFT,10.0,45740
