DriverID,Driver,Year,GranPrix,Location,Stint,Compound,TireLife,TireMeters,NormalizedTireMeters
1,VER,2022,Canadian Grand Prix,Montréal,1.0,MEDIUM,9.0,39249,0.12573520931841772
1,VER,2022,Canadian Grand Prix,Montréal,2.0,HARD,34.0,148274,0.4749996796473558
1,VER,2022,Canadian Grand Prix,Montréal,3.0,HARD,27.0,117747,0.37720562795525314
