DriverID,Driver,Year,GranPrix,Location,Stint,Compound,TireLife,#TireMeters,NormalizedTireMeters
22,TSU,2024,Singapore Grand Prix,Marina Bay,1.0,MEDIUM,33.0,0,0.0
22,TSU,2024,Singapore Grand Prix,Marina Bay,2.0,SOFT,31.0,0,0.0
