Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
7,Canadian Grand Prix,1.0,MEDIUM,6.0,26166
7,Canadian Grand Prix,2.0,HARD,52.0,226772
7,Canadian Grand Prix,3.0,SOFT,11.0,47971
