Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
8,German Grand Prix,1.0,ULTRASOFT,24.0,109776
8,German Grand Prix,2.0,MEDIUM,30.0,137220
8,German Grand Prix,3.0,INTERMEDIATE,4.0,18296
8,German Grand Prix,4.0,ULTRASOFT,14.0,64036
