DriverID,Driver,Year,GranPrix,Location,Stint,Compound,TireLife,#TireMeters,NormalizedTireMeters
16,LEC,2023,Italian Grand Prix,Monza,1.0,MEDIUM,20.0,115860,0.37116057355937415
16,LEC,2023,Italian Grand Prix,Monza,2.0,HARD,32.0,185376,0.5938569176949987
