DriverID,#Driver,Team,Year,GranPrix,#Location,LapNumber,position,PitInTime,PitOutTime,Stint,TireLife,#TireMeters,Compound,IsFreshTire,#DriverMeters,LapTime,Best,air_temp_avg,humidity_avg,trackTemp_AVG,pressure_avg,wind_speed_avg,wind_direction_avg,NormalizedTireMeters,NormalizedDriverMeters
44,HAM,Mercedes,2024,Australian Grand Prix,Melbourne,1.0,10.0,1,1,1.0,1.0,5278,1,1,5278,93.688,0,20.4,45.0,38.8,1020.9,1.1,322.0,0.016908212560386472,0.017023060796645704
44,HAM,Mercedes,2024,Australian Grand Prix,Melbourne,2.0,10.0,1,1,1.0,2.0,10556,1,1,10556,84.055,1,10.25,22.5,19.5,510.4,0.45,44.0,0.033816425120772944,0.03404612159329141
44,HAM,Mercedes,2024,Australian Grand Prix,Melbourne,3.0,10.0,1,1,1.0,3.0,15834,1,1,15834,83.07,1,20.6,44.0,39.3,1020.7,0.8,168.0,0.050724637681159424,0.05106918238993711
44,HAM,Mercedes,2024,Australian Grand Prix,Melbourne,4.0,9.0,1,1,1.0,4.0,21112,1,1,21112,83.436,0,10.35,22.5,19.55,510.35,0.8,81.5,0.06763285024154589,0.06809224318658282
44,HAM,Mercedes,2024,Australian Grand Prix,Melbourne,5.0,9.0,1,1,1.0,5.0,26390,1,1,26390,83.556,0,20.6,45.0,38.9,1020.8,1.0,132.0,0.08454106280193237,0.08511530398322852
44,HAM,Mercedes,2024,Australian Grand Prix,Melbourne,6.0,9.0,1,1,1.0,6.0,31668,1,1,31668,83.165,0,20.6,45.0,39.3,1020.7,0.5,19.0,0.10144927536231885,0.10213836477987422
44,HAM,Mercedes,2024,Australian Grand Prix,Melbourne,7.0,14.0,1,1,1.0,7.0,36946,1,1,36946,96.858,0,10.3,22.0,19.65,510.35,0.25,33.5,0.11835748792270531,0.11916142557651992
44,HAM,Mercedes,2024,Australian Grand Prix,Melbourne,8.0,13.0,1,1,2.0,1.0,5278,3,1,42224,88.164,0,20.5,43.0,38.9,1020.7,0.8,164.0,0.016908212560386472,0.13618448637316563
44,HAM,Mercedes,2024,Australian Grand Prix,Melbourne,9.0,12.0,1,1,2.0,2.0,10556,3,1,47502,82.555,1,10.35,21.5,19.55,510.3,0.85,70.5,0.033816425120772944,0.15320754716981133
44,HAM,Mercedes,2024,Australian Grand Prix,Melbourne,10.0,11.0,1,1,2.0,3.0,15834,3,1,52780,84.295,0,20.8,43.0,39.0,1020.6,1.5,150.0,0.050724637681159424,0.17023060796645703
44,HAM,Mercedes,2024,Australian Grand Prix,Melbourne,11.0,11.0,1,1,2.0,4.0,21112,3,1,58058,82.444,1,10.4,22.0,19.45,510.3,0.3,60.0,0.06763285024154589,0.18725366876310273
44,HAM,Mercedes,2024,Australian Grand Prix,Melbourne,12.0,11.0,1,1,2.0,5.0,26390,3,1,63336,83.041,0,20.9,43.0,39.1,1020.5,0.5,107.0,0.08454106280193237,0.20427672955974843
44,HAM,Mercedes,2024,Australian Grand Prix,Melbourne,13.0,11.0,1,1,2.0,6.0,31668,3,1,68614,83.246,0,20.9,43.0,39.1,1020.5,1.1,132.0,0.10144927536231885,0.22129979035639413
44,HAM,Mercedes,2024,Australian Grand Prix,Melbourne,14.0,11.0,1,1,2.0,7.0,36946,3,1,73892,82.712,0,10.45,21.5,19.55,510.25,0.6,72.0,0.11835748792270531,0.23832285115303983
44,HAM,Mercedes,2024,Australian Grand Prix,Melbourne,15.0,11.0,1,1,2.0,8.0,42224,3,1,79170,84.141,0,20.8,43.0,39.2,1020.4,0.7,102.0,0.13526570048309178,0.25534591194968553
44,HAM,Mercedes,2024,Australian Grand Prix,Melbourne,16.0,,1,1,2.0,9.0,47502,3,1,84448,,0,10.5,21.5,19.45,510.15,0.7,72.0,0.15217391304347827,0.27236897274633126
