DriverID,Driver,Year,GranPrix,Location,Stint,Compound,TireLife,#TireMeters,NormalizedTireMeters
2,SAR,2024,Emilia Romagna Grand Prix,Imola,1.0,HARD,31.0,152179,0.48750945040300364
2,SAR,2024,Emilia Romagna Grand Prix,Imola,2.0,MEDIUM,31.0,152179,0.48750945040300364
