DriverID,Driver,Year,GranPrix,Location,Stint,Compound,TireLife,#TireMeters,NormalizedTireMeters
16,LEC,2024,Emilia Romagna Grand Prix,Imola,1.0,MEDIUM,25.0,122725,0.39315278258306746
16,LEC,2024,Emilia Romagna Grand Prix,Imola,2.0,HARD,38.0,186542,0.5975922295262626
