DriverID,Driver,Year,GranPrix,Location,Stint,Compound,TireLife,#TireMeters,NormalizedTireMeters
16,LEC,2023,Singapore Grand Prix,Marina Bay,1.0,SOFT,23.0,0,0.0
16,LEC,2023,Singapore Grand Prix,Marina Bay,2.0,HARD,42.0,0,0.0
